
 PLE train 1.00 lambda 

El 879: loss 2.6903, tacc 2.6903, cvacc 2.7545
El 880: loss 1.9744, tacc 1.9744, cvacc 2.7545
El 881: loss 3.0647, tacc 3.0647, cvacc 2.7545
           Current learning rate 1.5930e-03
El 882: loss 3.6413, tacc 3.6413, cvacc 2.7545
El 883: loss 2.6616, tacc 2.6616, cvacc 2.7545
El 884: loss 3.0509, tacc 3.0508, cvacc 2.7546
El 885: loss 2.8618, tacc 2.8614, cvacc 2.7545
El 886: loss 2.9747, tacc 2.9747, cvacc 2.7546
El 887: loss 3.6485, tacc 3.6485, cvacc 2.7546
El 888: loss 2.7539, tacc 2.7538, cvacc 2.7546
El 889: loss 2.0445, tacc 2.0444, cvacc 2.7547
El 890: loss 2.9671, tacc 2.9670, cvacc 2.7546
El 891: loss 2.1109, tacc 2.1109, cvacc 2.7546
El 892: loss 2.5498, tacc 2.5498, cvacc 2.7545
El 893: loss 3.1330, tacc 3.1330, cvacc 2.7546
El 894: loss 2.6339, tacc 2.6339, cvacc 2.7546
El 895: loss 4.1546, tacc 4.1546, cvacc 2.7546
El 896: loss 2.5611, tacc 2.5611, cvacc 2.7546
El 897: loss 2.9428, tacc 2.9428, cvacc 2.7545
El 898: loss 2.1833, tacc 2.1833, cvacc 2.7545
El 899: loss 3.0456, tacc 3.0456, cvacc 2.7545
El 900: loss 2.7554, tacc 2.7554, cvacc 2.7546
El 901: loss 2.2246, tacc 2.2246, cvacc 2.7546
El 902: loss 2.7679, tacc 2.7679, cvacc 2.7546
El 903: loss 2.8818, tacc 2.8818, cvacc 2.7546
El 904: loss 2.9169, tacc 2.9169, cvacc 2.7546
El 905: loss 2.8093, tacc 2.8093, cvacc 2.7546
El 906: loss 2.7525, tacc 2.7525, cvacc 2.7546
El 907: loss 2.8359, tacc 2.8359, cvacc 2.7546
El 908: loss 2.4209, tacc 2.4209, cvacc 2.7545
El 909: loss 2.8854, tacc 2.8853, cvacc 2.7545
El 910: loss 2.9428, tacc 2.9428, cvacc 2.7546
El 911: loss 3.4013, tacc 3.4013, cvacc 2.7546
El 912: loss 2.6646, tacc 2.6645, cvacc 2.7546
           Current learning rate 1.5292e-03
El 913: loss 2.3273, tacc 2.3273, cvacc 2.7545
El 914: loss 2.5765, tacc 2.5764, cvacc 2.7546
El 915: loss 3.0234, tacc 3.0234, cvacc 2.7546
El 916: loss 2.7062, tacc 2.7062, cvacc 2.7545
El 917: loss 2.7916, tacc 2.7915, cvacc 2.7545
El 918: loss 2.1671, tacc 2.1670, cvacc 2.7546
El 919: loss 2.5968, tacc 2.5968, cvacc 2.7546
El 920: loss 2.6987, tacc 2.6986, cvacc 2.7545
           Current learning rate 1.4681e-03
El 921: loss 2.9056, tacc 2.9056, cvacc 2.7546
El 922: loss 3.3722, tacc 3.3722, cvacc 2.7546
El 923: loss 2.7833, tacc 2.7833, cvacc 2.7546
El 924: loss 4.3991, tacc 4.3991, cvacc 2.7546
El 925: loss 2.4274, tacc 2.4274, cvacc 2.7545
El 926: loss 2.2286, tacc 2.2286, cvacc 2.7545
El 927: loss 2.7009, tacc 2.7008, cvacc 2.7546
El 928: loss 2.4574, tacc 2.4573, cvacc 2.7545
El 929: loss 2.7702, tacc 2.7702, cvacc 2.7545
El 930: loss 2.5702, tacc 2.5701, cvacc 2.7546
El 931: loss 2.1748, tacc 2.1748, cvacc 2.7546
El 932: loss 3.8825, tacc 3.8825, cvacc 2.7545
El 933: loss 2.7626, tacc 2.7626, cvacc 2.7545
El 934: loss 2.5245, tacc 2.5245, cvacc 2.7545
El 935: loss 2.4554, tacc 2.4554, cvacc 2.7545
El 936: loss 2.9332, tacc 2.9332, cvacc 2.7545
El 937: loss 2.6173, tacc 2.6173, cvacc 2.7545
El 938: loss 2.5310, tacc 2.5310, cvacc 2.7545
El 939: loss 2.6590, tacc 2.6590, cvacc 2.7545
El 940: loss 2.8110, tacc 2.8110, cvacc 2.7546
El 941: loss 2.2498, tacc 2.2498, cvacc 2.7545
El 942: loss 2.3865, tacc 2.3865, cvacc 2.7545
El 943: loss 3.8267, tacc 3.8267, cvacc 2.7545
El 944: loss 2.8768, tacc 2.8767, cvacc 2.7545
El 945: loss 2.7193, tacc 2.7193, cvacc 2.7546
El 946: loss 2.5553, tacc 2.5553, cvacc 2.7545
El 947: loss 2.2682, tacc 2.2682, cvacc 2.7546
El 948: loss 2.5564, tacc 2.5564, cvacc 2.7546
El 949: loss 2.5342, tacc 2.5342, cvacc 2.7546
El 950: loss 3.0213, tacc 3.0213, cvacc 2.7546
El 951: loss 2.3878, tacc 2.3878, cvacc 2.7545
El 952: loss 3.0756, tacc 3.0753, cvacc 2.7546
El 953: loss 2.3745, tacc 2.3745, cvacc 2.7546
El 954: loss 2.8409, tacc 2.8408, cvacc 2.7546
El 955: loss 2.2913, tacc 2.2912, cvacc 2.7545
El 956: loss 3.2274, tacc 3.2273, cvacc 2.7545
El 957: loss 2.1437, tacc 2.1437, cvacc 2.7546
El 958: loss 2.3339, tacc 2.3338, cvacc 2.7546
El 959: loss 3.0892, tacc 3.0892, cvacc 2.7546
El 960: loss 2.7636, tacc 2.7636, cvacc 2.7546
El 961: loss 3.4280, tacc 3.4279, cvacc 2.7546
El 962: loss 3.2663, tacc 3.2661, cvacc 2.7546
El 963: loss 3.1040, tacc 3.1040, cvacc 2.7546
El 964: loss 2.4470, tacc 2.4470, cvacc 2.7546
           Current learning rate 1.4094e-03
El 965: loss 2.9801, tacc 2.9801, cvacc 2.7545
           Current learning rate 1.3530e-03
El 966: loss 2.3005, tacc 2.3005, cvacc 2.7546
El 967: loss 2.3448, tacc 2.3448, cvacc 2.7546
El 968: loss 2.7748, tacc 2.7748, cvacc 2.7545
El 969: loss 2.7144, tacc 2.7144, cvacc 2.7546
El 970: loss 2.2042, tacc 2.2042, cvacc 2.7546
El 971: loss 2.3753, tacc 2.3753, cvacc 2.7546
El 972: loss 2.5318, tacc 2.5318, cvacc 2.7546
El 973: loss 2.4586, tacc 2.4586, cvacc 2.7545
El 974: loss 3.4501, tacc 3.4501, cvacc 2.7546
El 975: loss 2.5846, tacc 2.5846, cvacc 2.7546
El 976: loss 2.3765, tacc 2.3765, cvacc 2.7545
El 977: loss 2.8470, tacc 2.8470, cvacc 2.7545
El 978: loss 2.3469, tacc 2.3469, cvacc 2.7545
El 979: loss 3.0672, tacc 3.0672, cvacc 2.7545
El 980: loss 2.1720, tacc 2.1719, cvacc 2.7546
           Current learning rate 1.2989e-03
El 981: loss 3.1755, tacc 3.1755, cvacc 2.7545
El 982: loss 2.4909, tacc 2.4908, cvacc 2.7546
El 983: loss 2.2099, tacc 2.2099, cvacc 2.7546
El 984: loss 3.1663, tacc 3.1663, cvacc 2.7546
El 985: loss 2.6120, tacc 2.6120, cvacc 2.7546
El 986: loss 2.5013, tacc 2.5012, cvacc 2.7546
El 987: loss 2.6204, tacc 2.6204, cvacc 2.7546
El 988: loss 2.8804, tacc 2.8804, cvacc 2.7546
El 989: loss 2.8339, tacc 2.8337, cvacc 2.7545
El 990: loss 2.7197, tacc 2.7196, cvacc 2.7545
El 991: loss 3.2864, tacc 3.2864, cvacc 2.7546
El 992: loss 1.9711, tacc 1.9710, cvacc 2.7545
El 993: loss 2.9221, tacc 2.9220, cvacc 2.7545
El 994: loss 2.2420, tacc 2.2420, cvacc 2.7545
El 995: loss 3.4130, tacc 3.4128, cvacc 2.7546
El 996: loss 2.8449, tacc 2.8449, cvacc 2.7546
El 997: loss 2.1839, tacc 2.1839, cvacc 2.7545
El 998: loss 2.4547, tacc 2.4546, cvacc 2.7545
El 999: loss 2.1844, tacc 2.1843, cvacc 2.7546
El 1000: loss 2.3586, tacc 2.3585, cvacc 2.7546
El 1001: loss 3.7020, tacc 3.7020, cvacc 2.7546
El 1002: loss 2.6206, tacc 2.6205, cvacc 2.7546
El 1003: loss 2.6330, tacc 2.6329, cvacc 2.7546
El 1004: loss 3.4001, tacc 3.4001, cvacc 2.7546
El 1005: loss 2.8923, tacc 2.8923, cvacc 2.7546
           Current learning rate 1.2469e-03
El 1006: loss 2.3267, tacc 2.3267, cvacc 2.7546
El 1007: loss 2.7243, tacc 2.7243, cvacc 2.7546
El 1008: loss 3.0623, tacc 3.0623, cvacc 2.7546
El 1009: loss 2.3437, tacc 2.3437, cvacc 2.7546
El 1010: loss 3.0299, tacc 3.0299, cvacc 2.7546
El 1011: loss 2.1767, tacc 2.1766, cvacc 2.7545
El 1012: loss 3.1037, tacc 3.1036, cvacc 2.7546
El 1013: loss 2.9682, tacc 2.9682, cvacc 2.7545
El 1014: loss 2.1472, tacc 2.1472, cvacc 2.7546
El 1015: loss 2.7803, tacc 2.7803, cvacc 2.7546
El 1016: loss 2.5549, tacc 2.5548, cvacc 2.7546
El 1017: loss 3.3588, tacc 3.3587, cvacc 2.7546
El 1018: loss 2.8359, tacc 2.8358, cvacc 2.7546
El 1019: loss 2.1430, tacc 2.1429, cvacc 2.7546
El 1020: loss 2.9528, tacc 2.9528, cvacc 2.7546
El 1021: loss 3.6771, tacc 3.6771, cvacc 2.7546
El 1022: loss 2.4534, tacc 2.4532, cvacc 2.7545
           Current learning rate 1.1970e-03
El 1023: loss 2.2951, tacc 2.2951, cvacc 2.7546
El 1024: loss 2.9076, tacc 2.9076, cvacc 2.7546
El 1025: loss 2.9975, tacc 2.9974, cvacc 2.7546
El 1026: loss 2.4049, tacc 2.4049, cvacc 2.7546
El 1027: loss 3.2335, tacc 3.2334, cvacc 2.7545
El 1028: loss 2.0741, tacc 2.0741, cvacc 2.7546
El 1029: loss 3.0838, tacc 3.0838, cvacc 2.7546
El 1030: loss 2.7938, tacc 2.7938, cvacc 2.7546
El 1031: loss 2.1216, tacc 2.1216, cvacc 2.7546
El 1032: loss 2.7305, tacc 2.7305, cvacc 2.7546
El 1033: loss 2.2999, tacc 2.2999, cvacc 2.7546
El 1034: loss 3.0296, tacc 3.0296, cvacc 2.7546
El 1035: loss 2.8746, tacc 2.8745, cvacc 2.7545
El 1036: loss 2.0882, tacc 2.0881, cvacc 2.7545
El 1037: loss 2.8703, tacc 2.8703, cvacc 2.7545
El 1038: loss 2.0731, tacc 2.0730, cvacc 2.7545
El 1039: loss 2.4256, tacc 2.4256, cvacc 2.7545
El 1040: loss 2.7168, tacc 2.7167, cvacc 2.7546
El 1041: loss 2.7464, tacc 2.7463, cvacc 2.7546
El 1042: loss 2.3530, tacc 2.3530, cvacc 2.7546
El 1043: loss 2.1910, tacc 2.1910, cvacc 2.7546
El 1044: loss 2.8327, tacc 2.8327, cvacc 2.7545
El 1045: loss 2.3552, tacc 2.3552, cvacc 2.7546
El 1046: loss 3.0024, tacc 3.0023, cvacc 2.7546
El 1047: loss 2.4078, tacc 2.4077, cvacc 2.7546
El 1048: loss 3.7307, tacc 3.7307, cvacc 2.7546
El 1049: loss 3.9474, tacc 3.9474, cvacc 2.7546
El 1050: loss 2.9425, tacc 2.9425, cvacc 2.7546
El 1051: loss 2.2661, tacc 2.2661, cvacc 2.7546
El 1052: loss 2.0807, tacc 2.0807, cvacc 2.7546
El 1053: loss 2.4188, tacc 2.4188, cvacc 2.7546
El 1054: loss 2.7368, tacc 2.7368, cvacc 2.7546
El 1055: loss 4.2020, tacc 4.2020, cvacc 2.7546
El 1056: loss 2.5100, tacc 2.5100, cvacc 2.7546
El 1057: loss 3.0544, tacc 3.0544, cvacc 2.7546
El 1058: loss 2.9650, tacc 2.9650, cvacc 2.7546
El 1059: loss 2.3356, tacc 2.3356, cvacc 2.7546
El 1060: loss 1.9731, tacc 1.9731, cvacc 2.7546
El 1061: loss 4.0356, tacc 4.0356, cvacc 2.7546
El 1062: loss 2.5228, tacc 2.5228, cvacc 2.7546
           Current learning rate 1.1491e-03
El 1063: loss 2.5310, tacc 2.5310, cvacc 2.7546
El 1064: loss 2.9785, tacc 2.9785, cvacc 2.7546
El 1065: loss 2.8946, tacc 2.8946, cvacc 2.7545
El 1066: loss 2.9175, tacc 2.9175, cvacc 2.7545
El 1067: loss 2.6867, tacc 2.6867, cvacc 2.7545
El 1068: loss 2.4026, tacc 2.4025, cvacc 2.7545
           Current learning rate 1.1032e-03
El 1069: loss 2.4466, tacc 2.4466, cvacc 2.7545
El 1070: loss 2.8654, tacc 2.8654, cvacc 2.7545
El 1071: loss 2.6413, tacc 2.6413, cvacc 2.7546
El 1072: loss 2.6272, tacc 2.6272, cvacc 2.7546
El 1073: loss 2.2876, tacc 2.2876, cvacc 2.7546
El 1074: loss 3.3345, tacc 3.3345, cvacc 2.7546
El 1075: loss 2.9166, tacc 2.9166, cvacc 2.7545
El 1076: loss 3.3322, tacc 3.3322, cvacc 2.7546
El 1077: loss 2.7450, tacc 2.7450, cvacc 2.7546
El 1078: loss 2.1466, tacc 2.1466, cvacc 2.7546
El 1079: loss 2.8888, tacc 2.8887, cvacc 2.7546
El 1080: loss 2.2263, tacc 2.2263, cvacc 2.7545
El 1081: loss 2.7283, tacc 2.7283, cvacc 2.7546
El 1082: loss 2.5636, tacc 2.5636, cvacc 2.7546
El 1083: loss 3.0804, tacc 3.0804, cvacc 2.7546
El 1084: loss 2.3151, tacc 2.3151, cvacc 2.7546
           Current learning rate 1.0591e-03
El 1085: loss 2.7431, tacc 2.7431, cvacc 2.7546
El 1086: loss 2.4956, tacc 2.4956, cvacc 2.7546
El 1087: loss 2.3561, tacc 2.3561, cvacc 2.7546
El 1088: loss 2.6183, tacc 2.6183, cvacc 2.7546
El 1089: loss 3.6701, tacc 3.6701, cvacc 2.7546
El 1090: loss 2.1252, tacc 2.1252, cvacc 2.7545
El 1091: loss 3.1236, tacc 3.1236, cvacc 2.7546
El 1092: loss 2.1464, tacc 2.1464, cvacc 2.7545
El 1093: loss 2.6053, tacc 2.6053, cvacc 2.7545
El 1094: loss 3.1386, tacc 3.1386, cvacc 2.7545
El 1095: loss 2.7512, tacc 2.7512, cvacc 2.7545
El 1096: loss 2.5742, tacc 2.5742, cvacc 2.7545
El 1097: loss 2.3271, tacc 2.3271, cvacc 2.7545
El 1098: loss 2.4313, tacc 2.4313, cvacc 2.7546
El 1099: loss 3.3552, tacc 3.3552, cvacc 2.7546
El 1100: loss 2.3373, tacc 2.3373, cvacc 2.7546
El 1101: loss 2.4670, tacc 2.4670, cvacc 2.7546
El 1102: loss 2.5276, tacc 2.5276, cvacc 2.7545
           Current learning rate 1.0167e-03
El 1103: loss 2.2529, tacc 2.2529, cvacc 2.7545
El 1104: loss 2.4345, tacc 2.4345, cvacc 2.7546
El 1105: loss 2.6610, tacc 2.6610, cvacc 2.7545
El 1106: loss 2.3238, tacc 2.3237, cvacc 2.7545
El 1107: loss 2.9437, tacc 2.9437, cvacc 2.7545
El 1108: loss 2.7100, tacc 2.7100, cvacc 2.7545
El 1109: loss 2.3896, tacc 2.3896, cvacc 2.7546
El 1110: loss 2.2390, tacc 2.2390, cvacc 2.7546
El 1111: loss 2.3582, tacc 2.3582, cvacc 2.7546
El 1112: loss 2.5657, tacc 2.5657, cvacc 2.7546
El 1113: loss 2.6942, tacc 2.6942, cvacc 2.7546
El 1114: loss 2.7869, tacc 2.7869, cvacc 2.7545
El 1115: loss 2.8153, tacc 2.8153, cvacc 2.7545
El 1116: loss 3.1800, tacc 3.1800, cvacc 2.7545
El 1117: loss 2.9048, tacc 2.9048, cvacc 2.7546
El 1118: loss 2.1841, tacc 2.1840, cvacc 2.7545
El 1119: loss 2.8200, tacc 2.8200, cvacc 2.7546
El 1120: loss 2.1402, tacc 2.1402, cvacc 2.7545
           Current learning rate 9.7602e-04
El 1121: loss 2.8804, tacc 2.8804, cvacc 2.7545
El 1122: loss 3.0491, tacc 3.0491, cvacc 2.7546
El 1123: loss 2.7335, tacc 2.7335, cvacc 2.7545
El 1124: loss 2.1502, tacc 2.1502, cvacc 2.7545
El 1125: loss 2.6765, tacc 2.6765, cvacc 2.7546
El 1126: loss 3.5136, tacc 3.5136, cvacc 2.7545
El 1127: loss 2.4589, tacc 2.4589, cvacc 2.7545
El 1128: loss 2.7936, tacc 2.7936, cvacc 2.7546
El 1129: loss 2.3229, tacc 2.3229, cvacc 2.7545
El 1130: loss 2.9619, tacc 2.9619, cvacc 2.7546
El 1131: loss 2.2771, tacc 2.2771, cvacc 2.7546
El 1132: loss 2.6323, tacc 2.6323, cvacc 2.7546
El 1133: loss 2.5938, tacc 2.5938, cvacc 2.7546
El 1134: loss 2.3825, tacc 2.3825, cvacc 2.7546
El 1135: loss 2.9077, tacc 2.9077, cvacc 2.7546
El 1136: loss 2.5874, tacc 2.5874, cvacc 2.7546
El 1137: loss 3.1745, tacc 3.1745, cvacc 2.7546
El 1138: loss 3.5699, tacc 3.5699, cvacc 2.7546
El 1139: loss 2.8832, tacc 2.8832, cvacc 2.7546
El 1140: loss 3.3856, tacc 3.3856, cvacc 2.7545
El 1141: loss 2.6750, tacc 2.6750, cvacc 2.7545
El 1142: loss 2.2665, tacc 2.2665, cvacc 2.7545
El 1143: loss 2.8436, tacc 2.8436, cvacc 2.7545
El 1144: loss 3.0732, tacc 3.0732, cvacc 2.7545
El 1145: loss 2.0158, tacc 2.0158, cvacc 2.7545
El 1146: loss 2.6122, tacc 2.6122, cvacc 2.7545
El 1147: loss 2.5513, tacc 2.5513, cvacc 2.7545
El 1148: loss 4.7145, tacc 4.7145, cvacc 2.7546
El 1149: loss 2.8712, tacc 2.8711, cvacc 2.7545
El 1150: loss 2.5449, tacc 2.5449, cvacc 2.7545
El 1151: loss 3.1508, tacc 3.1508, cvacc 2.7545
           Current learning rate 9.3698e-04
El 1152: loss 2.3469, tacc 2.3469, cvacc 2.7545
El 1153: loss 2.0967, tacc 2.0967, cvacc 2.7546
El 1154: loss 2.6619, tacc 2.6619, cvacc 2.7546
El 1155: loss 2.4750, tacc 2.4749, cvacc 2.7546
El 1156: loss 2.8646, tacc 2.8646, cvacc 2.7546
El 1157: loss 2.8534, tacc 2.8534, cvacc 2.7546
El 1158: loss 2.6389, tacc 2.6389, cvacc 2.7546
El 1159: loss 3.7351, tacc 3.7350, cvacc 2.7546
El 1160: loss 2.6389, tacc 2.6389, cvacc 2.7546
El 1161: loss 2.5064, tacc 2.5064, cvacc 2.7546
El 1162: loss 2.9786, tacc 2.9786, cvacc 2.7546
El 1163: loss 3.6462, tacc 3.6462, cvacc 2.7546
El 1164: loss 2.7467, tacc 2.7467, cvacc 2.7546
           Current learning rate 8.9950e-04
El 1165: loss 2.2588, tacc 2.2588, cvacc 2.7546
El 1166: loss 2.3200, tacc 2.3200, cvacc 2.7546
El 1167: loss 2.4588, tacc 2.4588, cvacc 2.7545
El 1168: loss 3.6097, tacc 3.6097, cvacc 2.7545
El 1169: loss 2.8394, tacc 2.8394, cvacc 2.7545
El 1170: loss 2.1346, tacc 2.1346, cvacc 2.7545
El 1171: loss 2.6491, tacc 2.6491, cvacc 2.7545
El 1172: loss 2.8412, tacc 2.8412, cvacc 2.7546
El 1173: loss 2.4870, tacc 2.4870, cvacc 2.7545
El 1174: loss 2.3131, tacc 2.3131, cvacc 2.7545
El 1175: loss 2.4985, tacc 2.4985, cvacc 2.7545
El 1176: loss 2.2857, tacc 2.2857, cvacc 2.7546
El 1177: loss 2.9856, tacc 2.9856, cvacc 2.7545
El 1178: loss 2.8852, tacc 2.8852, cvacc 2.7545
El 1179: loss 2.3206, tacc 2.3206, cvacc 2.7545
El 1180: loss 2.6838, tacc 2.6838, cvacc 2.7545
           Current learning rate 8.6352e-04
El 1181: loss 3.3746, tacc 3.3746, cvacc 2.7545
El 1182: loss 2.5697, tacc 2.5697, cvacc 2.7546
El 1183: loss 2.9177, tacc 2.9177, cvacc 2.7546
El 1184: loss 2.7315, tacc 2.7315, cvacc 2.7545
El 1185: loss 2.5883, tacc 2.5883, cvacc 2.7545
El 1186: loss 2.6124, tacc 2.6124, cvacc 2.7545
El 1187: loss 2.1131, tacc 2.1131, cvacc 2.7545
El 1188: loss 2.6377, tacc 2.6377, cvacc 2.7545
El 1189: loss 3.1981, tacc 3.1981, cvacc 2.7545
El 1190: loss 2.1050, tacc 2.1050, cvacc 2.7545
El 1191: loss 2.6100, tacc 2.6100, cvacc 2.7545
El 1192: loss 2.8410, tacc 2.8409, cvacc 2.7545
El 1193: loss 2.1935, tacc 2.1935, cvacc 2.7545
El 1194: loss 2.1549, tacc 2.1549, cvacc 2.7545
El 1195: loss 2.8126, tacc 2.8126, cvacc 2.7545
El 1196: loss 2.4332, tacc 2.4332, cvacc 2.7545
El 1197: loss 2.9484, tacc 2.9484, cvacc 2.7545
El 1198: loss 2.8984, tacc 2.8984, cvacc 2.7545
El 1199: loss 2.6563, tacc 2.6562, cvacc 2.7546
El 1200: loss 3.3839, tacc 3.3839, cvacc 2.7545
El 1201: loss 2.5532, tacc 2.5532, cvacc 2.7546
El 1202: loss 2.9084, tacc 2.9084, cvacc 2.7545
El 1203: loss 2.7180, tacc 2.7180, cvacc 2.7546
El 1204: loss 2.9435, tacc 2.9435, cvacc 2.7545
El 1205: loss 3.7501, tacc 3.7501, cvacc 2.7545
           Current learning rate 8.2898e-04
El 1206: loss 2.4235, tacc 2.4235, cvacc 2.7545
El 1207: loss 2.6589, tacc 2.6589, cvacc 2.7546
El 1208: loss 2.3924, tacc 2.3924, cvacc 2.7546
El 1209: loss 2.6997, tacc 2.6997, cvacc 2.7546
El 1210: loss 3.3589, tacc 3.3589, cvacc 2.7546
El 1211: loss 2.6508, tacc 2.6508, cvacc 2.7546
El 1212: loss 2.7620, tacc 2.7620, cvacc 2.7545
El 1213: loss 2.5910, tacc 2.5910, cvacc 2.7545
El 1214: loss 2.6215, tacc 2.6215, cvacc 2.7545
El 1215: loss 3.4148, tacc 3.4148, cvacc 2.7545
El 1216: loss 3.0130, tacc 3.0130, cvacc 2.7545
El 1217: loss 2.6034, tacc 2.6034, cvacc 2.7545
El 1218: loss 2.2300, tacc 2.2300, cvacc 2.7545
El 1219: loss 3.8078, tacc 3.8078, cvacc 2.7545
El 1220: loss 2.6538, tacc 2.6538, cvacc 2.7545
           Current learning rate 7.9582e-04
El 1221: loss 2.6596, tacc 2.6596, cvacc 2.7545
El 1222: loss 3.2358, tacc 3.2358, cvacc 2.7545
El 1223: loss 2.1818, tacc 2.1818, cvacc 2.7545
El 1224: loss 3.0310, tacc 3.0309, cvacc 2.7545
El 1225: loss 1.9822, tacc 1.9822, cvacc 2.7546
El 1226: loss 2.3019, tacc 2.3019, cvacc 2.7546
El 1227: loss 2.4967, tacc 2.4967, cvacc 2.7546
El 1228: loss 2.5008, tacc 2.5008, cvacc 2.7545
El 1229: loss 2.6759, tacc 2.6759, cvacc 2.7545
El 1230: loss 2.5425, tacc 2.5425, cvacc 2.7545
El 1231: loss 2.9277, tacc 2.9277, cvacc 2.7545
El 1232: loss 2.4449, tacc 2.4449, cvacc 2.7545
El 1233: loss 2.8019, tacc 2.8019, cvacc 2.7546
El 1234: loss 2.7451, tacc 2.7451, cvacc 2.7545
El 1235: loss 2.3060, tacc 2.3060, cvacc 2.7546
El 1236: loss 2.3234, tacc 2.3234, cvacc 2.7545
El 1237: loss 2.0652, tacc 2.0652, cvacc 2.7545
El 1238: loss 2.7487, tacc 2.7487, cvacc 2.7546
El 1239: loss 2.1242, tacc 2.1242, cvacc 2.7545
El 1240: loss 2.4212, tacc 2.4212, cvacc 2.7546
El 1241: loss 2.1148, tacc 2.1148, cvacc 2.7546
El 1242: loss 2.3973, tacc 2.3973, cvacc 2.7546
El 1243: loss 2.2725, tacc 2.2725, cvacc 2.7546
El 1244: loss 3.0363, tacc 3.0363, cvacc 2.7546
El 1245: loss 3.7692, tacc 3.7692, cvacc 2.7545
           Current learning rate 7.6399e-04
El 1246: loss 2.6293, tacc 2.6293, cvacc 2.7546
El 1247: loss 2.2736, tacc 2.2736, cvacc 2.7546
El 1248: loss 3.5546, tacc 3.5546, cvacc 2.7546
El 1249: loss 2.1033, tacc 2.1033, cvacc 2.7546
El 1250: loss 2.3354, tacc 2.3354, cvacc 2.7546
El 1251: loss 2.3957, tacc 2.3957, cvacc 2.7546
El 1252: loss 2.9456, tacc 2.9456, cvacc 2.7545
El 1253: loss 2.3616, tacc 2.3616, cvacc 2.7545
El 1254: loss 2.6428, tacc 2.6428, cvacc 2.7545
El 1255: loss 3.6359, tacc 3.6359, cvacc 2.7546
El 1256: loss 3.0265, tacc 3.0264, cvacc 2.7546
El 1257: loss 3.1435, tacc 3.1435, cvacc 2.7546
El 1258: loss 2.5655, tacc 2.5655, cvacc 2.7546
El 1259: loss 2.4491, tacc 2.4491, cvacc 2.7546
El 1260: loss 3.6204, tacc 3.6204, cvacc 2.7546
           Current learning rate 7.3343e-04
El 1261: loss 3.5785, tacc 3.5785, cvacc 2.7546
El 1262: loss 2.5110, tacc 2.5110, cvacc 2.7546
El 1263: loss 2.5094, tacc 2.5094, cvacc 2.7545
El 1264: loss 2.0994, tacc 2.0994, cvacc 2.7545
El 1265: loss 3.6804, tacc 3.6804, cvacc 2.7546
El 1266: loss 2.7502, tacc 2.7502, cvacc 2.7546
El 1267: loss 2.6638, tacc 2.6638, cvacc 2.7546
El 1268: loss 2.7132, tacc 2.7132, cvacc 2.7546
El 1269: loss 2.2944, tacc 2.2944, cvacc 2.7546
El 1270: loss 3.0399, tacc 3.0399, cvacc 2.7546
El 1271: loss 3.0329, tacc 3.0329, cvacc 2.7546
El 1272: loss 4.0505, tacc 4.0505, cvacc 2.7545
El 1273: loss 3.0430, tacc 3.0430, cvacc 2.7546
El 1274: loss 2.3991, tacc 2.3991, cvacc 2.7545
El 1275: loss 2.7587, tacc 2.7587, cvacc 2.7545
El 1276: loss 2.3310, tacc 2.3310, cvacc 2.7545
El 1277: loss 3.2980, tacc 3.2980, cvacc 2.7546
El 1278: loss 2.2331, tacc 2.2331, cvacc 2.7546
El 1279: loss 2.9410, tacc 2.9410, cvacc 2.7546
El 1280: loss 2.7418, tacc 2.7418, cvacc 2.7546
El 1281: loss 2.1953, tacc 2.1953, cvacc 2.7545
El 1282: loss 2.5575, tacc 2.5575, cvacc 2.7545
           Current learning rate 7.0409e-04
El 1283: loss 2.5615, tacc 2.5615, cvacc 2.7546
El 1284: loss 3.8587, tacc 3.8587, cvacc 2.7546
El 1285: loss 2.7248, tacc 2.7248, cvacc 2.7546
El 1286: loss 3.3105, tacc 3.3105, cvacc 2.7546
El 1287: loss 2.6202, tacc 2.6202, cvacc 2.7546
El 1288: loss 2.5763, tacc 2.5763, cvacc 2.7546
El 1289: loss 2.9211, tacc 2.9211, cvacc 2.7546
El 1290: loss 2.9589, tacc 2.9588, cvacc 2.7546
El 1291: loss 2.2215, tacc 2.2215, cvacc 2.7546
El 1292: loss 3.4888, tacc 3.4888, cvacc 2.7546
El 1293: loss 3.3644, tacc 3.3644, cvacc 2.7546
El 1294: loss 2.4788, tacc 2.4788, cvacc 2.7546
El 1295: loss 2.4150, tacc 2.4150, cvacc 2.7546
El 1296: loss 2.7920, tacc 2.7920, cvacc 2.7545
El 1297: loss 2.8317, tacc 2.8317, cvacc 2.7545
El 1298: loss 3.2694, tacc 3.2694, cvacc 2.7546
El 1299: loss 2.5702, tacc 2.5702, cvacc 2.7545
El 1300: loss 2.5152, tacc 2.5152, cvacc 2.7546
El 1301: loss 2.4821, tacc 2.4821, cvacc 2.7546
El 1302: loss 2.7093, tacc 2.7093, cvacc 2.7546
El 1303: loss 2.5705, tacc 2.5705, cvacc 2.7546
El 1304: loss 2.6037, tacc 2.6037, cvacc 2.7546
El 1305: loss 2.4787, tacc 2.4787, cvacc 2.7546
El 1306: loss 2.1962, tacc 2.1962, cvacc 2.7546
El 1307: loss 2.5100, tacc 2.5100, cvacc 2.7545
El 1308: loss 2.8966, tacc 2.8965, cvacc 2.7546
